0.0, -90.0, 109570404.087, 1.06335820433
5.0, -90.0, 153622481.122, 1.49087453891
10.0, -90.0, 73656356.2008, 0.714819766528
15.0, -90.0, 99775061.5903, 0.968296422877
20.0, -90.0, 60124628.153, 0.583497132844
25.0, -90.0, 103675049.47, 1.006145002
30.0, -90.0, 105612766.115, 1.02495014295
35.0, -90.0, 109040230.437, 1.05821297826
40.0, -90.0, 136860579.049, 1.32820373161
45.0, -90.0, 80178618.7033, 0.778116980778
50.0, -90.0, 98353074.1289, 0.954496327439
55.0, -90.0, 86938841.4648, 0.84372355033
60.0, -90.0, 96220559.4302, 0.933800711505
65.0, -90.0, 93269124.9275, 0.905157647539
70.0, -90.0, 118367306.721, 1.14873033257
75.0, -90.0, 84679114.0201, 0.821793360897
80.0, -90.0, 96534463.6768, 0.936847087565
85.0, -90.0, 120232441.188, 1.16683107843
90.0, -90.0, 92237180.4513, 0.895142838938
95.0, -90.0, 94415228.407, 0.916280345754
100.0, -90.0, 156366450.599, 1.51750419753
105.0, -90.0, 109633065.279, 1.06396631831
110.0, -90.0, 108109177.246, 1.0491772988
115.0, -90.0, 106896597.229, 1.03740945949
120.0, -90.0, 148509859.873, 1.4412576027
125.0, -90.0, 99518646.5986, 0.965807968194
130.0, -90.0, 230761542.95, 2.23949324625
135.0, -90.0, 91051251.1579, 0.883633639402
140.0, -90.0, 156618466.122, 1.51994995629
145.0, -90.0, 125616357.935, 1.21908088158
150.0, -90.0, 120038006.717, 1.16494413194
155.0, -90.0, 235355981.596, 2.28408132704
160.0, -90.0, 101000679.909, 0.98019079623
165.0, -90.0, 177011811.948, 1.71786317728
170.0, -90.0, 134401880.014, 1.30434256387
175.0, -90.0, 95848126.5072, 0.930186326694
180.0, -90.0, 227583871.885, 2.20865460305
185.0, -90.0, 148029988.05, 1.43660054549
190.0, -90.0, 206782869.552, 2.00678515962
195.0, -90.0, 181202397.925, 1.75853195108
200.0, -90.0, 149348344.7, 1.44939492525
205.0, -90.0, 264231739.792, 2.56431461302
210.0, -90.0, 124940239.212, 1.21251928863
215.0, -90.0, 127377324.514, 1.23617069953
220.0, -90.0, 123477642.301, 1.19832508684
225.0, -90.0, 158455987.624, 1.537782724
230.0, -90.0, 178421964.464, 1.731548417
235.0, -90.0, 133817836.324, 1.29867454015
240.0, -90.0, 113963907.318, 1.1059962483
245.0, -90.0, 119351162.375, 1.15827844906
250.0, -90.0, 129015496.158, 1.25206881795
255.0, -90.0, 261126600.478, 2.53417987551
260.0, -90.0, 115348621.068, 1.11943461004
265.0, -90.0, 131722797.786, 1.27834262264
270.0, -90.0, 149514762.621, 1.4510099769
275.0, -90.0, 124367669.151, 1.20696261411
280.0, -90.0, 247869916.152, 2.40552648451
285.0, -90.0, 88332267.6916, 0.857246464868
290.0, -90.0, 100021238.536, 0.97068551943
295.0, -90.0, 99638454.4041, 0.96697067827
300.0, -90.0, 81523336.1811, 0.791167186939
305.0, -90.0, 125208617.664, 1.21512384622
310.0, -90.0, 116302988.159, 1.1286965461
315.0, -90.0, 226081447.486, 2.1940738837
320.0, -90.0, 172501939.719, 1.67409579615
325.0, -90.0, 117079054.751, 1.13622811254
330.0, -90.0, 80533311.3163, 0.781559199534
335.0, -90.0, 220852370.884, 2.14332677227
340.0, -90.0, 149759210.125, 1.45338228958
345.0, -90.0, 98369553.6006, 0.954656257317
350.0, -90.0, 214268015.37, 2.07942695813
355.0, -90.0, 96568912.8105, 0.937181409312
360.0, -90.0, 0.0, 0.0
0.0, -85.0, 462054270.388, 4.48414152856
5.0, -85.0, 301403541.237, 2.92505929007
10.0, -85.0, 262522053.445, 2.54772245915
15.0, -85.0, 294471891.94, 2.8577890613
20.0, -85.0, 424652271.172, 4.12116282955
25.0, -85.0, 451916300.398, 4.38575461784
30.0, -85.0, 293792599.581, 2.85119666886
35.0, -85.0, 241645412.071, 2.34511895441
40.0, -85.0, 260729403.121, 2.53032515698
45.0, -85.0, 321500245.033, 3.12009366126
50.0, -85.0, 345988868.671, 3.35775070994
55.0, -85.0, 301273274.527, 2.92379507848
60.0, -85.0, 447825815.538, 4.34605730476
65.0, -85.0, 431813876.932, 4.19066473843
70.0, -85.0, 373052304.998, 3.62039578546
75.0, -85.0, 350878211.035, 3.40520077057
80.0, -85.0, 501552642.087, 4.86746509074
85.0, -85.0, 274236378.52, 2.6614075713
90.0, -85.0, 405340353.913, 3.93374465007
95.0, -85.0, 281499424.39, 2.73189393556
100.0, -85.0, 446549862.841, 4.33367444663
105.0, -85.0, 252435043.403, 2.44983010423
110.0, -85.0, 292118825.712, 2.8349530382
115.0, -85.0, 352789793.378, 3.42375228349
120.0, -85.0, 278132068.96, 2.69921444466
125.0, -85.0, 456293274.821, 4.42823225313
130.0, -85.0, 358092924.66, 3.47521808034
135.0, -85.0, 454996785.222, 4.4156500886
140.0, -85.0, 808477405.708, 7.84610670688
145.0, -85.0, 448245848.072, 4.35013363399
150.0, -85.0, 607705302.32, 5.89765479489
155.0, -85.0, 573914036.643, 5.56971752122
160.0, -85.0, 950139191.948, 9.22090516542
165.0, -85.0, 361824338.428, 3.51143068243
170.0, -85.0, 380886127.482, 3.6964214192
175.0, -85.0, 385730775.141, 3.74343772691
180.0, -85.0, 402284144.895, 3.90408477102
185.0, -85.0, 364533003.808, 3.53771772206
190.0, -85.0, 359309778.974, 3.48702740083
195.0, -85.0, 358038265.408, 3.47468762355
200.0, -85.0, 374652221.859, 3.63592264907
205.0, -85.0, 431148340.761, 4.18420584697
210.0, -85.0, 690094450.876, 6.69722451261
215.0, -85.0, 975614245.633, 9.46813531454
220.0, -85.0, 394864971.893, 3.8320832251
225.0, -85.0, 687128785.186, 6.6684433379
230.0, -85.0, 381728694.898, 3.70459836243
235.0, -85.0, 509750123.786, 4.94701996226
240.0, -85.0, 463027958.014, 4.49359096643
245.0, -85.0, 515979028.569, 5.00747020026
250.0, -85.0, 429752276.258, 4.1706573285
255.0, -85.0, 474491179.082, 4.6048391659
260.0, -85.0, 456359801.587, 4.42887788169
265.0, -85.0, 351887470.58, 3.41499542658
270.0, -85.0, 411117510.888, 3.98981076864
275.0, -85.0, 442750471.283, 4.29680213409
280.0, -85.0, 506101832.232, 4.91161404413
285.0, -85.0, 338268138.405, 3.28282261289
290.0, -85.0, 314438523.642, 3.0515611096
295.0, -85.0, 328388180.406, 3.18693965539
300.0, -85.0, 241016942.449, 2.33901978617
305.0, -85.0, 501371884.852, 4.865710879
310.0, -85.0, 279448290.816, 2.71198810668
315.0, -85.0, 411374197.122, 3.99230185567
320.0, -85.0, 479498300.003, 4.65343224317
325.0, -85.0, 322497171.297, 3.12976862532
330.0, -85.0, 255747956.662, 2.48198124508
335.0, -85.0, 403724203.629, 3.91806024443
340.0, -85.0, 791545101.871, 7.68178218556
345.0, -85.0, 285924553.537, 2.77483890253
350.0, -85.0, 238974516.139, 2.31919845949
355.0, -85.0, 521142682.628, 5.05758239939
360.0, -85.0, 0.0, 0.0
0.0, -80.0, 857068783.36, 8.31767601903
5.0, -80.0, 1972538320.14, 19.1430781293
10.0, -80.0, 382056862.278, 3.70778315927
15.0, -80.0, 463669742.305, 4.49981935078
20.0, -80.0, 530610735.229, 5.14946789983
25.0, -80.0, 595853307.399, 5.78263362525
30.0, -80.0, 554330797.962, 5.37966622322
35.0, -80.0, 583284311.352, 5.66065410735
40.0, -80.0, 672245067.573, 6.52399992395
45.0, -80.0, 637894588.437, 6.19063559882
50.0, -80.0, 584449709.475, 5.6719640561
55.0, -80.0, 405195626.399, 3.93234009935
60.0, -80.0, 495439585.477, 4.80813913539
65.0, -80.0, 555675522.322, 5.39271649617
70.0, -80.0, 510103030.445, 4.9504448487
75.0, -80.0, 552670208.734, 5.36355054678
80.0, -80.0, 729428338.7, 7.07895179266
85.0, -80.0, 674515530.862, 6.54603430254
90.0, -80.0, 642147555.018, 6.23190976355
95.0, -80.0, 593738750.853, 5.76211228949
100.0, -80.0, 567436200.874, 5.50685145926
105.0, -80.0, 515934163.105, 5.00703479017
110.0, -80.0, 705727388.992, 6.84893895724
115.0, -80.0, 536158580.081, 5.20330859146
120.0, -80.0, 1143663506.93, 11.0990187837
125.0, -80.0, 1184191077.8, 11.4923305118
130.0, -80.0, 1070990167.25, 10.39373899
135.0, -80.0, 807712898.831, 7.8386873251
140.0, -80.0, 736814705.35, 7.15063495969
145.0, -80.0, 787605776.222, 7.64355184148
150.0, -80.0, 583519336.581, 5.66293497879
155.0, -80.0, 1174791444.26, 11.4011090043
160.0, -80.0, 851902243.761, 8.26753581633
165.0, -80.0, 751342429.138, 7.2916235269
170.0, -80.0, 876591750.487, 8.50714239401
175.0, -80.0, 1072770056.7, 10.4110124506
180.0, -80.0, 1572377161.47, 15.2595965023
185.0, -80.0, 910428879.533, 8.83552476224
190.0, -80.0, 512999313.369, 4.97855267795
195.0, -80.0, 1033646787.18, 10.0313291777
200.0, -80.0, 1180092387.97, 11.4525535713
205.0, -80.0, 1127795205.43, 10.9450201859
210.0, -80.0, 1332235858.48, 12.9290746168
215.0, -80.0, 1315678298.75, 12.7683869098
220.0, -80.0, 1985683707.39, 19.2706514051
225.0, -80.0, 1250804569.31, 12.1388007271
230.0, -80.0, 1204606881.74, 11.6904616842
235.0, -80.0, 1083597826.97, 10.5160937309
240.0, -80.0, 1110817792.32, 10.7802578883
245.0, -80.0, 1923604629.69, 18.668186742
250.0, -80.0, 1193735595.71, 11.5849580924
255.0, -80.0, 938932186.852, 9.11214348917
260.0, -80.0, 701467301.167, 6.80759568232
265.0, -80.0, 826745413.022, 8.02339395535
270.0, -80.0, 706561815.412, 6.85703689379
275.0, -80.0, 704707348.05, 6.83903966998
280.0, -80.0, 688168239.116, 6.67853102421
285.0, -80.0, 640786245.228, 6.21869853241
290.0, -80.0, 467721635.267, 4.53914213745
295.0, -80.0, 432939265.078, 4.2015863986
300.0, -80.0, 566291026.268, 5.49573777558
305.0, -80.0, 560607641.193, 5.44058169398
310.0, -80.0, 619475490.118, 6.01188204326
315.0, -80.0, 677386483.128, 6.57389630298
320.0, -80.0, 481777049.198, 4.67554703477
325.0, -80.0, 1024507033.11, 9.94262974699
330.0, -80.0, 733923054.981, 7.12257208843
335.0, -80.0, 546247036.548, 5.30121498364
340.0, -80.0, 400147724.349, 3.88335124964
345.0, -80.0, 534302004.641, 5.1852909092
350.0, -80.0, 555956488.818, 5.39544321814
355.0, -80.0, 451439155.353, 4.38112402345
360.0, -80.0, 0.0, 0.0
0.0, -75.0, 802257222.254, 7.78574110758
5.0, -75.0, 765766500.119, 7.43160616496
10.0, -75.0, 959716367.055, 9.31384967729
15.0, -75.0, 787740473.437, 7.64485905021
20.0, -75.0, 544334295.995, 5.28265223052
25.0, -75.0, 541153637.961, 5.2517845994
30.0, -75.0, 642119456.592, 6.2316370741
35.0, -75.0, 820868524.706, 7.96635996466
40.0, -75.0, 629542451.675, 6.10957983177
45.0, -75.0, 851453309.194, 8.26317899882
50.0, -75.0, 561493718.148, 5.44918088834
55.0, -75.0, 1489320370.97, 14.4535474571
60.0, -75.0, 563973308.703, 5.47324480397
65.0, -75.0, 580897039.462, 5.63748612534
70.0, -75.0, 924735645.038, 8.97436897482
75.0, -75.0, 993320817.334, 9.63997394602
80.0, -75.0, 1121065556.2, 10.8797103261
85.0, -75.0, 862581442.437, 8.37117523997
90.0, -75.0, 986452785.867, 9.57332111519
95.0, -75.0, 837048736.123, 8.12338558396
100.0, -75.0, 1107143082.37, 10.7445955851
105.0, -75.0, 1523447132.87, 14.7847406525
110.0, -75.0, 1025088684.78, 9.94827455666
115.0, -75.0, 1344574026.32, 13.0488139945
120.0, -75.0, 1187521782.28, 11.5246543128
125.0, -75.0, 1896094178.41, 18.4012034784
130.0, -75.0, 1336031078.33, 12.9659064437
135.0, -75.0, 2051617935.86, 19.9105295125
140.0, -75.0, 1734965921.57, 16.837486932
145.0, -75.0, 1514664465.55, 14.699506675
150.0, -75.0, 2443130528.17, 23.7100785842
155.0, -75.0, 2832178055.62, 27.4857047091
160.0, -75.0, 1862831515.75, 18.0783961881
165.0, -75.0, 2011008349.54, 19.5164218412
170.0, -75.0, 1707566674.91, 16.5715828864
175.0, -75.0, 1808366176.5, 17.5498212885
180.0, -75.0, 1976402659.99, 19.1805807517
185.0, -75.0, 2092632596.97, 20.3085683511
190.0, -75.0, 2344212128.17, 22.7500958856
195.0, -75.0, 2880541237.49, 27.9550594282
200.0, -75.0, 2260090172.95, 21.9337096361
205.0, -75.0, 1882867891.16, 18.2728450847
210.0, -75.0, 2041363699.91, 19.8110142646
215.0, -75.0, 1941281236.31, 18.8397345685
220.0, -75.0, 2112650331.42, 20.502836341
225.0, -75.0, 2620000348.78, 25.4265637647
230.0, -75.0, 2205900374.21, 21.4078088004
235.0, -75.0, 2162700658.07, 20.9885644527
240.0, -75.0, 2067093656.02, 20.0607181892
245.0, -75.0, 2054212130.99, 19.9357056419
250.0, -75.0, 1631371410.55, 15.8321235391
255.0, -75.0, 1567796448.54, 15.2151416268
260.0, -75.0, 1564173731.36, 15.1799839027
265.0, -75.0, 1360764976.1, 13.2059438274
270.0, -75.0, 1255012976.2, 12.1796424492
275.0, -75.0, 1177436721.49, 11.426780875
280.0, -75.0, 1593358916.76, 15.463220116
285.0, -75.0, 921128113.859, 8.93935862774
290.0, -75.0, 1004905397.22, 9.75239990782
295.0, -75.0, 1146899149.17, 11.1304200252
300.0, -75.0, 1391547216.38, 13.5046791293
305.0, -75.0, 844800077.55, 8.19861075602
310.0, -75.0, 692193980.427, 6.71760001448
315.0, -75.0, 927533076.06, 9.00151746672
320.0, -75.0, 697607714.12, 6.77013918495
325.0, -75.0, 910357803.505, 8.83483498403
330.0, -75.0, 642673738.756, 6.23701626835
335.0, -75.0, 826429469.713, 8.02032779061
340.0, -75.0, 752711286.971, 7.30490801023
345.0, -75.0, 659783063.239, 6.40305873859
350.0, -75.0, 649470555.2, 6.30297797205
355.0, -75.0, 660197217.547, 6.40707802084
360.0, -75.0, 0.0, 0.0
0.0, -70.0, 703905146.724, 6.83125447134
5.0, -70.0, 828912376.529, 8.04442388987
10.0, -70.0, 918113320.537, 8.91010067948
15.0, -70.0, 849946187.972, 8.24855269777
20.0, -70.0, 716283757.196, 6.95138633645
25.0, -70.0, 1001926377.48, 9.72348913485
30.0, -70.0, 855298063.514, 8.30049154762
35.0, -70.0, 1546665814.29, 15.0100731735
40.0, -70.0, 1022468961.95, 9.92285068611
45.0, -70.0, 783315358.024, 7.60191421653
50.0, -70.0, 969080386.548, 9.40472555785
55.0, -70.0, 685107536.246, 6.64882753324
60.0, -70.0, 749792378.091, 7.27658060073
65.0, -70.0, 791866278.946, 7.68489914291
70.0, -70.0, 1037909503.46, 10.0726979613
75.0, -70.0, 1432254855.14, 13.8997383793
80.0, -70.0, 1470654225.25, 14.2723963574
85.0, -70.0, 1679709865.31, 16.3012382867
90.0, -70.0, 1563146133.91, 15.1700112811
95.0, -70.0, 1398662255.29, 13.5737291165
100.0, -70.0, 1340424916.56, 13.0085477388
105.0, -70.0, 1494847606.03, 14.5071881349
110.0, -70.0, 1300528281.28, 12.6213591106
115.0, -70.0, 1577900630.13, 15.3132006281
120.0, -70.0, 2043999643.35, 19.8365955528
125.0, -70.0, 2088383375.05, 20.2673305275
130.0, -70.0, 2159928806.02, 20.9616641995
135.0, -70.0, 6732171769.63, 65.3343404536
140.0, -70.0, 2306371817.36, 22.3828634628
145.0, -70.0, 3917103312.9, 38.0146808778
150.0, -70.0, 3448702237.03, 33.4689449092
155.0, -70.0, 3156151622.74, 30.6298014518
160.0, -70.0, 2742354001.75, 26.6139807666
165.0, -70.0, 2769266764.4, 26.8751635851
170.0, -70.0, 2864397618.95, 27.7983889353
175.0, -70.0, 4046136309.82, 39.266919537
180.0, -70.0, 4584297609.7, 44.4896641116
185.0, -70.0, 5752540208.61, 55.8272179207
190.0, -70.0, 4780302119.96, 46.3918475143
195.0, -70.0, 4560951944.36, 44.2630992378
200.0, -70.0, 3581210219.83, 34.7549075907
205.0, -70.0, 3892522464.49, 37.7761288067
210.0, -70.0, 3759489658.9, 36.4850728282
215.0, -70.0, 3604554451.63, 34.9814585523
220.0, -70.0, 3672863826.08, 35.6443869622
225.0, -70.0, 4872729962.35, 47.2888406881
230.0, -70.0, 4194228123.89, 40.7041200913
235.0, -70.0, 3341188224.41, 32.4255435605
240.0, -70.0, 2882763451.46, 27.9766255571
245.0, -70.0, 3087509124.22, 29.9636401414
250.0, -70.0, 6168098363.9, 59.8601242286
255.0, -70.0, 2391214719.71, 23.2062463558
260.0, -70.0, 2329965820.95, 22.6118384082
265.0, -70.0, 1960595022.36, 19.0271708842
270.0, -70.0, 1579680006.88, 15.330469113
275.0, -70.0, 1482656471.85, 14.3888756886
280.0, -70.0, 1635202752.0, 15.8693059188
285.0, -70.0, 1688111265.73, 16.3827721474
290.0, -70.0, 1450454842.87, 14.0763655117
